30213 -1.42935 3.11404 10.2813 3.0033 0
30214 5.06148 3.23053 9.56907 3.30984 0
30215 -3.41959 2.48922 10.9774 2.04883 0
30216 -2.46991 2.47664 12.3847 2.04205 0
30217 -3.03605 2.00235 10.6824 1.57151 0
30218 -2.05057 2.52917 9.8588 2.27731 0
30219 9999 0 9999 0 2
30220 1.74681 3.44378 12.9939 3.20522 0
30221 0.389547 2.64544 8.77345 2.73683 0
30222 -0.508395 3.36464 8.98748 2.06264 0
30223 9999 0 9999 0 4
30224 -0.94014 3.14156 10.4732 2.11814 0
30225 1.31881 2.25679 10.6535 1.86695 0
30226 0.200265 1.58937 8.40369 1.19409 0
30227 -2.42457 1.53448 4.78659 1.6504 0
30228 -2.4545 2.24263 11.3317 1.93578 0
30229 1.06354 5.71019 22.4778 7.11351 0
30230 4.29498 7.43198 22.9965 6.33923 0
30231 4.53164 3.6881 14.2166 3.9059 0
30232 0.375961 2.45444 11.3374 2.42288 0
30233 -2.43025 2.0556 7.19594 1.59631 0
30234 7.39401 6.94655 17.3783 4.93858 0
30235 1.03378 2.25863 10.1578 2.17605 0
30236 3.65899 2.90486 10.7894 2.22627 0
30237 0.357236 3.58894 10.8279 3.9865 0
30238 -2.44399 3.17758 7.61805 2.15654 0
30239 9999 0 9999 0 2
30240 -0.490583 3.96236 12.9029 2.90164 0
30241 -0.995412 1.30646 8.98826 0.983543 0
30242 -0.000950567 3.32025 12.2785 1.98235 0
30243 -0.26911 2.13437 9.01651 1.62487 0
30244 2.14562 2.36276 10.8594 2.0355 0
30245 -0.0320543 2.09073 11.6872 2.00784 0
30246 -5.01329 2.91472 8.61825 2.47209 0
30247 -2.45617 2.4845 9.22138 1.94972 0
30248 -4.10454 1.79329 7.47847 1.45637 0
30249 2.23642 2.22071 9.53133 1.97244 0
30250 -2.13669 2.1221 9.07949 1.89685 0
30251 -0.104271 2.56736 13.1312 2.1273 0
30252 0.531185 3.67397 11.2476 2.87418 0
30253 9999 0 9999 0 4
30254 -1.10745 1.83175 7.69929 1.68656 0
30255 9999 0 9999 0 1
30256 9999 0 9999 0 1
30257 9999 0 9999 0 1
30258 0.440648 2.3485 10.2521 1.65739 0
30259 -1.21741 2.11114 12.0705 1.76296 0
30260 9999 0 9999 0 2
30261 -6.36394 1.89512 9.89266 1.61809 0
30262 0.79692 2.0247 11.4125 1.89815 0
30263 -3.8645 1.94996 9.23378 1.55516 0
30264 0.43037 2.07915 10.6901 1.76042 0
30265 -0.800218 2.46126 9.83396 1.95276 0
30266 -1.00105 2.26917 11.643 1.87054 0
30267 -2.90805 2.27014 9.66122 2.12367 0
30268 -1.89204 2.70745 12.9953 2.03706 0
30269 -1.38846 1.7015 5.75523 1.70732 0
30270 -2.35484 2.84816 14.7871 3.15472 0
30271 -1.89681 2.43718 9.09418 1.68382 0
30272 2.97748 2.75614 11.103 2.51722 0
30273 0.815257 2.69896 12.4685 2.17107 0
30274 -3.80918 1.87549 7.95211 1.46873 0
30275 -4.37749 1.48934 6.82814 1.35173 0
30276 3.90994 3.35222 13.1172 2.54597 0
30277 1.64553 2.28222 11.2677 2.131 0
30278 -0.547957 2.13422 11.3973 1.9416 0
30279 9999 0 9999 0 2
30280 -1.7497 5.35133 17.238 4.44269 0
30281 -3.58896 2.75018 13.3737 1.9305 0
30282 -5.2726 4.11903 12.409 2.88164 0
30283 -0.476977 2.69099 10.0054 1.87504 0
30284 5.45705 2.35181 5.06617 1.84404 0
30285 -2.20982 2.3684 8.93563 1.84269 0
30286 -3.45221 2.06059 11.0437 1.73209 0
30287 9999 0 9999 0 2
30288 -0.563794 3.61952 8.82238 3.39191 0
30289 0.61758 2.61321 10.1784 1.82989 0
30290 0.0201571 2.30643 10.4756 1.6615 0
30291 -2.39379 1.98254 9.64988 1.41361 0
30292 9999 0 9999 0 2
30293 9999 0 9999 0 4
30294 0.0635013 2.4145 10.0402 2.08098 0
30295 1.13557 2.72554 11.5141 1.80951 0
30296 9999 0 9999 0 2
30297 -3.31402 2.47149 9.8464 2.3113 0
30298 -1.49172 2.95628 11.4383 2.03437 0
30299 9999 0 9999 0 2
30300 0.69056 4.31072 11.412 2.85063 0
30301 -4.7845 3.3206 18.0912 3.78062 0
30302 9999 0 9999 0 2
30303 9999 0 9999 0 2
30304 -1.69807 3.01695 8.43037 1.92783 0
30305 9999 0 9999 0 4
30306 -1.8684 2.32229 12.9478 2.09716 0
30307 2.34192 1.94569 9.03877 1.7696 0
30308 0.874927 1.58655 8.41998 1.20497 0
30309 0.794591 2.1659 13.9346 2.31121 0
30310 2.62054 2.16038 11.826 1.81668 0
30311 -1.5425 2.30161 10.7654 1.83699 0
30312 -1.82123 2.01822 8.65531 1.32435 0
30313 0.0785937 1.88542 10.1382 1.89101 0
30314 -0.531321 1.9014 8.51879 1.48951 0
30315 -1.06799 2.46096 10.0943 1.82777 0
30316 -0.580498 2.37868 10.5948 1.99445 0
30317 1.02913 2.56804 11.0774 2.08972 0
30318 2.21885 3.28553 11.7477 4.45526 0
30319 9999 0 9999 0 4
30320 9999 0 9999 0 4
30321 0.0980477 2.67696 9.7889 2.05687 0
30322 2.27478 2.16577 10.7364 1.87942 0
30323 -1.94695 3.66127 10.2991 2.56101 0
30324 9999 0 9999 0 2
30325 4.54395 3.193 10.6904 2.45329 0
30326 1.74137 2.46984 7.56135 2.01233 0
30327 -3.49986 2.63731 9.58081 1.85409 0
30328 2.16119 2.23123 8.86015 1.57356 0
30329 -6.84114 3.06107 12.5012 2.47869 0
30330 9999 0 9999 0 4
30331 -0.109539 2.82938 11.0785 2.26304 0
30332 9999 0 9999 0 2
30333 3.2928 2.47796 10.0059 1.76278 0
30334 9999 0 9999 0 4
30335 -2.12483 3.56781 8.95776 2.7501 0
30336 -4.99436 2.45209 6.34343 2.01318 0
30337 9999 0 9999 0 1
30338 0.58455 2.15066 10.3377 1.69804 0
30339 0.863857 3.29475 11.7536 2.41212 0
30340 2.62714 3.23415 10.8541 2.36843 0
30341 -1.16581 2.87816 11.2012 2.1972 0
30342 5.37809 1.72913 4.25093 1.25347 0
30343 9999 0 9999 0 2
30344 6.26964 2.1791 8.2964 1.69162 0
30345 -1.4227 2.874 10.1073 1.81802 0
30346 9999 0 9999 0 2
30347 -0.567543 1.91288 7.40296 1.32282 0
30348 9999 0 9999 0 4
30349 3.4648 4.51563 12.1029 3.2484 0
30350 9999 0 9999 0 5
30351 9999 0 9999 0 1
30352 9999 0 9999 0 4
30353 9999 0 9999 0 2
30354 -0.306508 2.64934 9.97189 2.06742 0
30355 2.22149 2.05997 10.3163 1.75141 0
30356 9999 0 9999 0 2
30357 9999 0 9999 0 5
30358 9999 0 9999 0 4
30359 -2.98749 2.3283 10.248 1.69581 0
30360 -3.53901 2.8744 10.5354 2.32536 0
30361 -0.799326 2.07805 7.77199 1.64383 0
30362 -2.24575 3.5194 10.9337 2.87424 0
30363 2.10929 2.40906 8.09687 1.85111 0
30364 9999 0 9999 0 4
30365 -2.95489 3.98476 14.5035 3.29664 0
30366 9999 0 9999 0 2
30367 -3.22833 1.95659 4.44594 1.26555 0
30368 9999 0 9999 0 1
30369 9999 0 9999 0 4
30370 1.89481 2.27361 9.81276 1.87713 0
30371 1.24945 2.49633 7.19267 2.03014 0
30372 2.6285 4.8875 12.4158 3.60367 0
30373 -10.2183 8.70683 19.64 6.26028 0
30374 2.21612 1.79695 9.06095 1.61576 0
30375 2.46163 4.1971 14.6916 4.45258 0
30376 -2.50787 2.28495 8.76321 2.19804 0
30377 0.995929 2.85158 11.3508 2.31608 0
30378 -1.61262 4.28422 14.5109 4.06844 0
30379 -1.81423 3.39341 12.8473 3.5172 0
30380 -4.08989 5.08521 11.3434 4.23338 0
30381 -4.9359 2.95875 12.3551 2.73698 0
30382 9999 0 9999 0 4
30383 -6.27137 3.09795 10.9292 2.34939 0
30384 9999 0 9999 0 4
30385 -0.800783 2.86441 11.048 2.33129 0
30386 9999 0 9999 0 4
30387 9999 0 9999 0 4
30388 -2.93186 2.00557 9.63893 2.2778 0
30389 -1.1988 1.88055 7.72652 1.49712 0
30390 0.358414 2.22682 12.804 1.77974 0
30391 9999 0 9999 0 4
30392 9999 0 9999 0 4
30393 -0.286108 3.00869 12.222 2.83769 0
30394 -9.17993 8.12582 22.6142 8.3882 0
30395 9999 0 9999 0 4
30396 -2.69426 3.02919 8.70631 2.128 0
30397 9999 0 9999 0 2
30398 9999 0 9999 0 2
30399 9999 0 9999 0 2
30400 -3.7361 2.55562 7.23633 1.87078 0
30401 -2.68571 1.98562 5.28675 2.1301 0
30402 0.0229642 2.05764 8.80168 1.23754 0
30403 6.14288 2.66672 7.8514 2.33891 0
30404 -3.54431 7.67651 21.3821 8.92531 0
30405 -4.84493 2.29398 6.65755 1.89262 0
30406 9999 0 9999 0 2
30407 9999 0 9999 0 1
30408 -3.24738 5.82726 17.959 6.28054 0
30409 9999 0 9999 0 1
30410 0.800744 3.61983 12.0049 2.68594 0
30411 9999 0 9999 0 2
30412 9999 0 9999 0 2
30413 9999 0 9999 0 2
30414 9999 0 9999 0 2
30415 9999 0 9999 0 2
30416 9999 0 9999 0 4
30417 9999 0 9999 0 1
30418 9999 0 9999 0 2
30419 2.72718 3.12965 11.5008 2.88479 0
30420 9999 0 9999 0 2
30421 6.02859 2.1799 7.60887 2.03362 0
30422 9999 0 9999 0 4
30423 9999 0 9999 0 2
30424 1.03391 4.32534 14.2093 3.12925 0
30425 3.43995 5.72978 15.8845 6.79367 0
30426 9999 0 9999 0 2
30427 9999 0 9999 0 2
30428 -3.89208 3.05886 9.26175 2.27232 0
30429 9999 0 9999 0 2
30430 9999 0 9999 0 2
30431 9999 0 9999 0 4
30432 9999 0 9999 0 1
30433 -8.54264 2.21622 5.6659 1.85668 0
30434 0.499701 3.2796 9.57015 2.96133 0
30435 9999 0 9999 0 4
30436 9999 0 9999 0 1
30437 9999 0 9999 0 4
30438 9999 0 9999 0 4
30439 9999 0 9999 0 2
30440 9999 0 9999 0 2
30441 9999 0 9999 0 1
30442 9999 0 9999 0 2
30443 9999 0 9999 0 1
30444 9999 0 9999 0 1
30445 9999 0 9999 0 2
30446 -6.66885 4.2997 13.8111 3.53691 0
30447 9999 0 9999 0 4
30448 9999 0 9999 0 2
30449 -0.180537 3.38528 9.13811 2.24597 0
30450 9999 0 9999 0 2
30451 1.54457 1.83492 8.02623 1.67391 0
30452 9999 0 9999 0 5
30453 9999 0 9999 0 5
30454 9999 0 9999 0 2
30455 9999 0 9999 0 4
30456 9999 0 9999 0 4
30457 9999 0 9999 0 1
30458 -9.0679 4.7294 10.1337 4.09447 0
30459 9999 0 9999 0 5
30460 9999 0 9999 0 2
30461 9999 0 9999 0 2
30462 9999 0 9999 0 4
30463 9999 0 9999 0 4
30464 9999 0 9999 0 4
30465 2.55957 2.02461 9.41644 1.77556 0
30466 9999 0 9999 0 2
30467 1.85056 2.85564 9.55268 2.30181 0
30468 9999 0 9999 0 2
30469 9999 0 9999 0 4
30470 9999 0 9999 0 1
30471 9999 0 9999 0 2
30472 9999 0 9999 0 2
30473 9999 0 9999 0 4
30474 -2.45184 4.81106 12.2427 3.64577 0
30475 9999 0 9999 0 1
30476 9999 0 9999 0 1
30477 9999 0 9999 0 2
30478 5.19603 2.50231 6.12869 1.62716 0
30479 9999 0 9999 0 4
30480 9999 0 9999 0 2
30481 5.41083 4.68587 11.175 3.42516 0
30482 9999 0 9999 0 2
30483 3.84201 3.99641 12.1823 3.78564 0
30484 -1.17989 3.49404 10.3395 3.07541 0
30485 -1.77402 3.01936 11.4191 2.1466 0
30486 9999 0 9999 0 5
30487 3.33048 5.03101 13.3492 3.68234 0
30488 9999 0 9999 0 4
30489 0.434757 3.36572 10.1548 2.51691 0
30490 9999 0 9999 0 2
30491 9.64724 5.94435 19.5915 4.48692 0
30492 9999 0 9999 0 2
30493 9999 0 9999 0 4
30494 9999 0 9999 0 2
30495 9999 0 9999 0 4
30496 9999 0 9999 0 2
30497 9999 0 9999 0 1
30498 9999 0 9999 0 2
30499 4.59131 5.31974 13.362 4.71296 0
30500 9999 0 9999 0 4
30501 3.90251 3.3162 10.7022 2.89481 0
30502 11.8087 10.9388 23.0551 7.81473 0
30503 9999 0 9999 0 2
30504 9999 0 9999 0 1
30505 9999 0 9999 0 4
30506 9999 0 9999 0 1
30507 9999 0 9999 0 2
30508 9999 0 9999 0 1
30509 0.210086 2.82566 8.21817 3.44881 0
30510 7.30082 4.31617 13.2276 3.68264 0
30511 9999 0 9999 0 2
30512 9999 0 9999 0 4
30513 9999 0 9999 0 4
30514 9999 0 9999 0 2
30515 9999 0 9999 0 2
30516 9999 0 9999 0 4
30517 9999 0 9999 0 4
30518 2.60855 3.43908 9.07651 2.92808 0
30519 1.77984 4.34028 14.6439 3.75114 0
30520 13.0996 4.1628 12.2064 5.67675 0
30521 3.92984 6.5261 17.5029 5.13526 0
30522 9999 0 9999 0 4
30523 9999 0 9999 0 4
30524 5.32259 3.30998 9.82122 2.71668 0
30525 9999 0 9999 0 4
30526 9999 0 9999 0 4
30527 6.50036 3.30817 8.0669 3.29941 0
30528 -1.55492 3.60515 9.65277 3.48097 0
30529 9999 0 9999 0 4
30530 9999 0 9999 0 4
30531 9999 0 9999 0 4
30532 9999 0 9999 0 2
30533 9999 0 9999 0 4
30534 -2.36028 4.29661 10.7079 3.54252 0
30535 9999 0 9999 0 4
30536 12.9608 7.12557 20.7644 5.34223 0
30537 9999 0 9999 0 1
30538 9999 0 9999 0 2
30539 9999 0 9999 0 4
30540 9999 0 9999 0 2
30541 9999 0 9999 0 4
30542 9999 0 9999 0 1
30543 2.4472 3.20335 10.368 2.20567 0
30544 9999 0 9999 0 2
30545 9999 0 9999 0 4
30546 9999 0 9999 0 2
30547 9999 0 9999 0 4
30548 9999 0 9999 0 2
30549 -1.6684 3.74884 13.0632 3.57487 0
30550 9999 0 9999 0 2
30551 5.62266 4.32077 14.1058 3.58927 0
30552 9999 0 9999 0 1
30553 9999 0 9999 0 2
30554 9999 0 9999 0 2
30555 9999 0 9999 0 1
30556 9999 0 9999 0 4
30557 9999 0 9999 0 2
30558 9999 0 9999 0 2
30559 9999 0 9999 0 2
30560 9999 0 9999 0 5
30561 1.2687 1.80667 8.60846 1.53449 0
30562 9999 0 9999 0 4
30563 9999 0 9999 0 1
30564 9999 0 9999 0 1
30565 9999 0 9999 0 2
30566 9999 0 9999 0 1
30567 9999 0 9999 0 2
30568 9999 0 9999 0 2
30569 -1.33952 2.24098 7.37726 2.05461 0
30570 9999 0 9999 0 4
30571 9999 0 9999 0 1
30572 5.20593 3.21391 11.9464 2.95184 0
30573 9999 0 9999 0 1
30574 9999 0 9999 0 1
30575 9999 0 9999 0 2
30576 9999 0 9999 0 4
30577 9999 0 9999 0 1
30578 9999 0 9999 0 1
30579 9999 0 9999 0 1
30580 6.78298 4.31337 15.2353 3.89891 0
30581 9999 0 9999 0 4
30582 9999 0 9999 0 4
30583 9999 0 9999 0 4
30584 9999 0 9999 0 2
30585 -3.40702 3.13735 8.21204 2.9573 0
30586 9999 0 9999 0 2
30587 8.46785 6.17473 15.3564 5.82515 0
30588 9999 0 9999 0 2
30589 -1.60499 3.87675 10.7165 3.72475 0
30590 2.6668 3.36971 10.0251 2.71252 0
30591 9999 0 9999 0 2
30592 9999 0 9999 0 1
30593 9999 0 9999 0 4
30594 9999 0 9999 0 1
30595 -2.06871 3.03981 9.19616 2.26752 0
30596 6.26466 2.81263 11.291 2.29433 0
30597 3.91268 2.12988 8.234 1.8958 0
30598 1.91828 3.24349 7.80412 2.48585 0
30599 3.17092 2.4396 9.9802 2.41714 0
30600 9999 0 9999 0 1
30601 9999 0 9999 0 2
30602 9999 0 9999 0 2
30603 7.96157 4.87902 14.9614 4.66341 0
30604 -1.0399 4.39499 10.4917 3.92886 0
30605 7.49954 2.74548 10.2798 2.56335 0
30606 -5.57549 4.86987 14.5003 4.87643 0
30607 16.0995 5.58194 22.7601 4.28406 0
30608 9999 0 9999 0 2
30609 -0.859415 2.44521 9.6796 1.90412 0
30610 9999 0 9999 0 4
30611 7.56665 7.98787 24.9319 7.41565 0
30612 9999 0 9999 0 4
30613 1.17951 3.94718 11.9835 3.0647 0
30614 1.61441 2.83301 7.5459 2.25525 0
30615 9999 0 9999 0 5
30616 9999 0 9999 0 2
30617 -5.32619 2.56082 6.85226 2.12757 0
30618 4.22269 3.69105 13.3571 3.58857 0
30619 9999 0 9999 0 4
30620 1.57229 2.58463 11.2068 2.30073 0
30621 5.42812 5.23376 11.2522 3.6284 0
30622 5.0299 5.93471 19.782 5.97301 0
30623 -2.39958 2.51036 10.9851 1.92915 0
30624 2.25922 2.04291 8.78235 1.67931 0
30625 2.21824 2.0169 8.17294 1.79552 0
30626 0.227901 2.56464 9.67847 1.74032 0
30627 -0.865893 1.72907 9.64349 1.21325 0
30628 9999 0 9999 0 5
30629 -0.297137 3.61898 11.6027 3.32277 0
30630 -7.6903 0.975526 4.62878 1.6347 0
30631 2.07946 3.5523 14.5606 3.36814 0
30632 3.57786 6.155 20.2815 5.49345 0
30633 -0.0429847 1.93319 9.77215 1.62898 0
30634 1.28062 3.0177 11.6972 2.49124 0
30635 -1.70228 2.09504 6.83508 2.31627 0
30636 -1.40273 2.58108 10.2296 2.39694 0
30637 7.78327 4.23678 12.6381 3.98187 0
30638 4.00686 3.24198 11.3525 2.62179 0
30639 5.35566 2.63982 13.3915 2.15831 0
30640 9999 0 9999 0 4
30641 -2.3024 2.2475 10.6652 1.83605 0
30642 4.72103 4.2078 15.3383 5.59648 0
30643 -0.0680172 2.16844 14.6982 2.1104 0
30644 9999 0 9999 0 4
30645 9999 0 9999 0 1
30646 9999 0 9999 0 2
30647 -0.832471 3.45744 11.5003 2.20956 0
30648 9999 0 9999 0 5
30649 9999 0 9999 0 2
30650 9999 0 9999 0 1
30651 3.4693 4.40903 13.8237 4.96788 0
30652 -3.02789 2.14104 9.48594 1.98877 0
30653 1.4266 3.15933 11.9633 2.4248 0
30654 -2.0871 2.98398 13.6015 2.74822 0
30655 3.05639 4.51841 16.0954 4.5229 0
30656 9999 0 9999 0 4
30657 9999 0 9999 0 1
30658 3.09246 2.11992 9.55345 1.67474 0
30659 7.69332 6.43323 25.242 6.35691 0
30660 10.4376 2.18432 7.1025 2.18016 0
30661 9999 0 9999 0 2
30662 9999 0 9999 0 2
30663 -1.74508 1.76507 9.03614 1.46575 0
30664 -2.06725 1.69912 7.84315 1.32801 0
30665 -6.88266 2.22749 5.77545 1.77041 0
30666 -1.33768 2.90664 13.2557 2.46484 0
30667 9999 0 9999 0 1
30668 -0.448745 2.67532 10.8118 1.9657 0
30669 0.936237 3.25881 9.62871 2.58194 0
30670 9999 0 9999 0 1
30671 9999 0 9999 0 2
30672 9999 0 9999 0 2
30673 9999 0 9999 0 4
30674 -1.39693 1.7146 8.48769 1.53046 0
30675 9999 0 9999 0 2
30676 -3.24829 2.84309 9.28998 2.14974 0
30677 -1.14123 1.85262 8.42383 1.51698 0
30678 2.31683 2.82804 8.30589 2.2862 0
30679 9999 0 9999 0 2
30680 9999 0 9999 0 1
30681 0.265665 1.73888 8.88886 1.68677 0
30682 9999 0 9999 0 1
30683 9999 0 9999 0 4
30684 2.2241 2.41863 10.8073 2.19475 0
30685 9999 0 9999 0 2
30686 9999 0 9999 0 4
30687 -0.777007 2.48151 9.36288 1.84908 0
30688 9999 0 9999 0 4
30689 -2.79759 2.24068 8.74734 1.73051 0
30690 9999 0 9999 0 4
30691 9999 0 9999 0 5
30692 -0.888743 2.21285 10.4417 1.77844 0
30693 9999 0 9999 0 4
30694 4.84785 4.15046 15.8884 4.13852 0
30695 9999 0 9999 0 2
30696 9999 0 9999 0 2
30697 5.69433 4.69275 17.1278 4.50969 0
30698 9999 0 9999 0 4
30699 9999 0 9999 0 2
30700 9999 0 9999 0 2
30701 -4.50815 2.16367 8.33839 1.65358 0
30702 1.18096 2.47076 10.3986 2.54064 0
30703 -5.74079 1.77472 5.77427 1.79528 0
30704 -1.95054 3.20303 10.745 2.26321 0
30705 9999 0 9999 0 4
30706 9999 0 9999 0 4
30707 9999 0 9999 0 3
30708 9999 0 9999 0 2
30709 -0.33193 1.83785 8.91419 1.48036 0
30710 9999 0 9999 0 2
30711 9999 0 9999 0 4
30712 2.89088 2.54484 8.45853 2.44705 0
30713 1.64323 2.65887 10.3515 2.29076 0
30714 -0.375534 4.60596 14.7943 3.64253 0
30715 -5.05247 1.8034 6.04981 1.46748 0
30716 9999 0 9999 0 2
30717 9999 0 9999 0 1
30718 -4.58139 1.584 5.15646 1.3352 0
30719 0.656873 3.77624 12.5513 3.72947 0
30720 9999 0 9999 0 4
30721 3.15264 2.12969 9.59842 1.84434 0
30722 -0.135026 1.77946 11.6995 1.88395 0
30723 0.889494 1.6025 8.95333 1.22782 0
30724 2.79981 2.01697 9.96082 1.69369 0
30725 1.64815 2.1416 13.7308 1.75566 0
30726 -2.19687 1.51128 8.07699 1.30514 0
30727 0.755111 1.57934 9.16365 1.20745 0
30728 -0.0102404 2.64829 12.6123 2.18841 0
30729 1.34429 3.22776 11.3798 3.17091 0
30730 1.27692 2.87521 8.56559 1.93628 0
30731 0.234826 2.01408 9.67068 1.54036 0
30732 9999 0 9999 0 2
30733 9999 0 9999 0 4
30734 -0.211387 2.10416 8.55602 1.72094 0
30735 3.07551 6.48361 21.5133 5.59285 0
30736 9999 0 9999 0 2
30737 9999 0 9999 0 1
30738 -0.982192 2.42172 10.7478 2.22838 0
30739 -1.28901 2.34391 11.6574 2.08358 0
30740 9999 0 9999 0 2
30741 2.57891 1.92534 10.7637 1.63924 0
30742 1.96841 1.40665 5.60991 1.06393 0
30743 1.70935 1.5719 9.34406 1.33601 0
30744 9999 0 9999 0 4
30745 -2.10487 2.01189 10.2844 1.89985 0
30746 -0.84066 2.69336 12.464 2.44939 0
30747 9999 0 9999 0 4
30748 1.96556 1.42549 11.0075 1.26521 0
30749 -0.223393 2.53458 10.5705 2.32684 0
30750 2.69432 1.39529 9.47212 1.03805 0
30751 4.46374 2.99867 14.6333 4.13245 0
30752 -0.794897 2.63587 10.6305 2.00028 0
30753 1.14599 2.46975 14.2586 1.85143 0
