1 0 0
2 0 0
3 0 0
4 0 0
5 0 0
6 0 0
7 0 0
8 0 0
9 0 0
10 0 0
11 0 0
12 0 0
13 0 0
14 0 0
15 0 0
16 0 0
17 0 0
18 0 0
19 0 0
20 0 0
21 0 0
22 0 0
23 0 0
24 0 0
25 0 0
26 0 0
27 0 0
28 0 0
29 0 0
30 0 0
31 0 0
32 0 0
33 0 0
34 0 0
35 0 0
36 0 0
37 0 0
38 0 0
39 0 0
40 0 0
41 0 0
42 0 0
43 0 0
44 0 0
45 0 0
46 0 0
47 0 0
48 0 0
49 0 0
50 0 0
51 0 0
52 0 0
53 0 0
54 0 0
55 0 0
56 0 0
57 0 0
58 0 0
59 0 0
60 0 0
61 0 0
62 0 0
63 0 0
64 0 0
65 0 0
66 0 0
67 0 0
68 0 0
69 0 0
70 0 0
71 0 0
72 0 0
73 0 0
74 0 0
75 0 0
76 0 0
77 0 0
78 0 0
79 0 0
80 0 0
81 -10 0
82 -10 0
83 -10 0
84 -10 0
85 -10 0
86 -10 0
87 12.4011 14.3937
88 -5 0
89 -10 0
90 -10 0
91 -10 0
92 -10 0
93 -10 0
94 -10 0
95 -10 0
96 -10 0
97 -10 0
98 -10 0
99 -10 0
100 -10 0
101 -10 0
102 -10 0
103 -10 0
104 -10 0
105 -10 0
106 -10 0
107 -10 0
108 13.5143 2.53052
109 -10 0
110 -10 0
111 -10 0
112 -10 0
113 -10 0
114 -10 0
115 12.2557 1.74175
116 11.9706 2.0585
117 -10 0
118 -10 0
119 -10 0
120 -10 0
121 12.5769 1.14916
122 -10 0
123 -10 0
124 -10 0
125 -10 0
126 0 0
127 -10 0
128 -10 0
129 -10 0
130 -10 0
131 -10 0
132 -10 0
133 -10 0
134 -10 0
135 -10 0
136 -10 0
137 -10 0
138 -10 0
139 -10 0
140 -10 0
141 -10 0
142 -10 0
143 -10 0
144 -10 0
145 -10 0
146 -10 0
147 -10 0
148 -10 0
149 -10 0
150 -10 0
151 -10 0
152 -10 0
153 -10 0
154 -10 0
155 -10 0
156 -10 0
157 -10 0
158 -10 0
159 -10 0
160 -10 0
161 -10 0
162 0 0
163 19.3346 7.05452
164 0 0
165 -10 0
166 -5 0
167 -5 0
168 0 0
169 -5 0
170 -5 0
171 -5 0
172 -5 0
173 -5 0
174 -5 0
175 -10 0
176 -5 0
177 0 0
178 0 0
179 0 0
180 -5 0
181 -5 0
182 -10 0
183 -5 0
184 -5 0
185 -5 0
186 -5 0
187 -5 0
188 -10 0
189 -10 0
190 -5 0
191 -5 0
192 -5 0
193 -10 0
194 -10 0
195 -10 0
196 -10 0
197 -10 0
198 -10 0
199 -10 0
200 -10 0
201 -5 0
202 -5 0
203 -5 0
204 -5 0
205 0 0
206 -5 0
207 0 0
208 -5 0
209 -10 0
210 -10 0
211 -10 0
212 -10 0
213 -10 0
214 -10 0
215 -10 0
216 -10 0
217 -10 0
218 -10 0
219 -10 0
220 -10 0
221 -10 0
