1 0 0
2 0 0
3 0 0
4 0 0
5 0 0
6 0 0
7 0 0
8 0 0
9 0 0
10 0 0
11 0 0
12 0 0
13 0 0
14 0 0
15 0 0
16 0 0
17 0 0
18 0 0
19 0 0
20 0 0
21 0 0
22 0 0
23 0 0
24 0 0
25 0 0
26 0 0
27 0 0
28 0 0
29 0 0
30 0 0
31 0 0
32 0 0
33 0 0
34 0 0
35 0 0
36 0 0
37 0 0
38 0 0
39 0 0
40 0 0
41 0 0
42 0 0
43 0 0
44 0 0
45 0 0
46 0 0
47 0 0
48 0 0
49 0 0
50 0 0
51 0 0
52 0 0
53 0 0
54 0 0
55 0 0
56 0 0
57 0 0
58 0 0
59 0 0
60 0 0
61 0 0
62 0 0
63 0 0
64 0 0
65 0 0
66 0 0
67 0 0
68 0 0
69 0 0
70 0 0
71 0 0
72 0 0
73 0 0
74 0 0
75 0 0
76 0 0
77 0 0
78 0 0
79 0 0
80 0 0
81 38.1388 4.32231
82 -10 0
83 14.4754 4.72772
84 39.9589 4.21992
85 45.054 5.33132
86 -10 0
87 39.6942 4.55864
88 17.0125 3.26871
89 21.077 3.13393
90 31.6808 3.63926
91 14.4164 5.98785
92 17.7614 2.68239
93 19.5011 3.76766
94 -10 0
95 38.7113 5.09235
96 17.3153 2.97157
97 -10 0
98 29.8833 4.37045
99 -10 0
100 17.5136 3.04634
101 25.3842 2.41169
102 40.9875 4.51508
103 -10 0
104 12.681 3.58659
105 -10 0
106 19.8272 2.15341
107 -10 0
108 19.2424 2.79983
109 47.3311 5.29351
110 39.564 5.69924
111 -10 0
112 -10 0
113 17.9266 2.51601
114 14.4763 2.81826
115 37.4072 4.84722
116 13.7433 2.19153
117 -10 0
118 18.4734 2.32662
119 18.0943 3.08623
120 -10 0
121 -10 0
122 -10 0
123 13.4153 3.35705
124 19.8096 2.46069
125 -10 0
126 16.2432 3.1172
127 -10 0
128 14.6421 3.8285
129 13.1415 3.67832
130 -10 0
131 -10 0
132 20.7207 2.30945
133 32.2976 4.15189
134 13.4759 4.48053
135 -10 0
136 -10 0
137 19.8326 2.56401
138 16.9071 2.2136
139 20.9806 2.70187
140 16.3991 2.56438
141 28.3089 3.32435
142 -10 0
143 11.7533 4.15378
144 14.8295 2.52143
145 17.3147 3.01789
146 -10 0
147 14.7958 4.67351
148 18.2611 2.97788
149 -10 0
150 -10 0
151 26.4703 4.94643
152 19.349 3.27395
153 21.1323 2.80703
154 20.0847 2.71496
155 -10 0
156 29.1029 3.48657
157 26.4346 2.72509
158 -10 0
159 19.6478 2.25746
160 12.7022 4.69877
161 61.2525 5.69006
162 -10 0
163 76.198 6.88497
164 -5 0
165 62.4021 5.54206
166 17.8413 2.34606
167 30.4406 3.4762
168 27.4618 3.72837
169 37.0278 8.38325
170 28.5562 4.06798
171 35.8426 5.45077
172 50.4366 4.86987
173 50.1712 5.95489
174 35.7787 3.8461
175 54.486 6.28794
176 33.3534 4.29059
177 -10 0
