0 0 0
1 0 0
2 0 0
3 0 0
4 0 0
5 0 0
6 0 0
7 0 0
8 0 0
9 0 0
10 0 0
11 0 0
12 0 0
13 0 0
14 0 0
15 0 0
16 0 0
17 0 0
18 0 0
19 0 0
20 0 0
21 0 0
22 0 0
23 0 0
24 0 0
25 0 0
26 0 0
27 0 0
28 0 0
29 0 0
30 0 0
31 0 0
32 0 0
33 0 0
34 0 0
35 0 0
36 0 0
37 0 0
38 0 0
39 0 0
40 0 0
41 0 0
42 0 0
43 0 0
44 0 0
45 0 0
46 0 0
47 0 0
48 0 0
49 0 0
50 0 0
51 0 0
52 0 0
53 0 0
54 0 0
55 0 0
56 0 0
57 0 0
58 0 0
59 0 0
60 0 0
61 0 0
62 0 0
63 0 0
64 0 0
65 0 0
66 0 0
67 0 0
68 0 0
69 0 0
70 0 0
71 0 0
72 0 0
73 0 0
74 0 0
75 0 0
76 0 0
77 0 0
78 0 0
79 0 0
80 0 0
81 32.26 0.171608
82 34.2705 0.475815
83 33.7012 0.520901
84 32.1434 0.302026
85 32.0344 0.841018
86 34.1093 0.565411
87 30.286 1.4196
88 33.4882 0.629038
89 33.2929 0.264573
90 32.5334 0.346531
91 33.66 0.360896
92 33.484 0.287983
93 33.4219 0.648185
94 34.389 0.442894
95 32.3512 0.632609
96 33.3949 0.590897
97 34.1187 0.454244
98 32.5509 0.300997
99 34.3779 0.49565
100 33.3085 0.253811
101 32.9104 0.208817
102 32.018 0.296161
103 34.3238 0.535941
104 33.7313 0.292673
105 34.1663 0.501356
106 33.2214 0.254955
107 34.4535 0.430892
108 34.0808 0.98511
109 31.5624 0.309392
110 31.9123 0.551289
111 33.9507 0.502676
112 0 0
113 33.2142 0.22364
114 33.5243 0.245725
115 31.9417 0.343767
116 34.0871 0.692498
117 34.2596 0.422733
118 33.2286 0.232063
119 33.2824 0.268029
120 35.0496 0.642107
121 0 0
122 34.449 0.529816
123 33.6675 0.318766
124 33.2137 0.269981
125 34.1139 0.50631
126 0 0
127 34.8376 0.596861
128 33.5229 0.297729
129 33.8391 0.378141
130 27.5538 4.64885
131 34.8172 0.656383
132 33.2915 0.287099
133 32.408 0.238191
134 33.4962 0.270954
135 34.6498 0.48748
136 34.3093 0.512742
137 33.1272 0.211699
138 33.3714 0.247141
139 33.1169 0.247957
140 33.3602 0.229708
141 32.6304 0.284525
142 34.4375 0.602194
143 33.6327 0.245418
144 33.4243 0.249472
145 33.8004 0.358604
146 34.5938 0.633437
147 33.7503 0.354212
148 33.5181 0.286245
149 34.516 0.587149
150 47.9439 5.16598
151 33.009 0.642935
152 33.3766 0.317356
153 33.2564 0.239022
154 33.303 0.2614
155 34.8772 0.620995
156 32.7997 0.47397
157 32.981 0.302463
158 34.3088 0.456347
159 33.3975 0.448931
160 33.8458 0.327321
161 30.9513 0.323956
162 34.2155 0.412888
163 30.3789 0.47971
164 34.5287 0.487954
165 31.0596 0.295141
166 33.4179 0.655888
167 32.7108 0.246067
168 32.8272 0.366659
169 32.1678 0.337416
170 32.698 0.35179
171 32.1636 0.303849
172 31.5082 0.231631
173 31.5144 0.322653
174 32.3297 0.278516
175 31.2004 0.769604
176 32.336 0.337107
177 33.805 0.56485
178 33.4337 0.262839
179 34.2724 0.488937
180 32.9127 0.305883
181 32.823 0.354241
182 31.1285 0.251518
183 33.8638 0.495605
184 33.499 0.370946
185 33.2307 0.283128
186 33.1947 0.304496
187 32.0892 0.397513
188 31.145 0.273192
189 31.4503 0.506332
190 32.1247 0.329328
191 32.5304 0.2584
192 35.7446 0.199879
193 32.9888 0.425498
194 31.5674 0.273654
195 31.8273 0.316119
196 31.2655 0.219011
197 31.6879 0.31001
198 32.7693 0.202701
199 32.7667 0.24084
200 33.7055 0.348684
201 32.5177 0.263063
202 32.1228 0.375546
203 32.3779 0.160716
204 32.2 0.272698
205 33.4018 4.49837
206 32.4439 0.282539
207 33.7432 0.624646
208 31.7684 0.316865
209 32.4984 0.215857
210 33.3375 0.276861
211 32.4421 0.275735
212 33.1988 0.277174
213 33.2212 0.262197
214 34.3707 0.401306
215 33.1379 0.29308
216 32.296 0.257508
217 31.4484 0.212359
218 31.9881 0.439384
219 33.5746 0.248084
220 32.678 0.306759
221 32.2679 0.252346
222 30.6678 0.219253
223 31.571 0.0155802
224 31.9861 0.412129
225 32.563 0.293696
226 33.7233 0.376489
227 33.2051 0.262552
228 32.5172 0.248689
229 32.5859 0.288218
230 31.9135 0.291631
231 33.7518 0.309106
232 32.5503 0.213334
233 33.2027 0.26929
234 32.5969 0.216904
235 32.9323 0.373912
236 32.5265 0.288444
237 32.3781 0.196936
238 33.3479 0.251941
239 32.0437 0.32201
240 32.3497 0.246205
241 34.3321 0.509536
242 34.3381 0.512389
243 31.8859 0.300647
244 33.413 0.362598
245 33.1931 0.252741
246 32.2701 0.331511
247 32.2702 0.342279
248 32.6549 0.332299
249 33.2033 0.286891
250 32.478 0.304153
251 32.6483 0.356346
252 32.3948 0.295979
253 32.0757 0.308151
254 31.5709 0.515702
255 31.4197 0.281107
256 30.4879 0.417501
257 32.1308 0.28103
258 32.9277 0.386916
259 31.3748 0.257183
260 32.0574 0.268823
261 31.4297 0.292038
262 32.0621 0.268112
263 31.0665 0.254079
264 32.9278 0.337055
265 31.1664 0.250535
266 32.2154 0.229172
267 32.3006 0.260631
268 31.4276 0.335156
269 33.8918 0.344314
270 31.139 0.781303
271 32.6127 0.61355
272 37.1547 3.10581
273 33.4589 0.310811
274 34.6116 0.71322
275 31.5573 0.342202
276 32.1692 0.387215
277 33.2686 0.264537
278 32.544 0.292336
279 33.5939 0.346161
280 32.4394 0.255682
281 33.6035 0.865299
282 34.9545 0.748229
283 31.7833 0.392593
284 32.2344 0.276263
285 33.0921 0.257941
286 32.2119 0.232997
287 32.4454 0.314856
288 32.562 0.318874
289 31.5917 0.227132
290 33.9489 0.619339
291 33.8559 0.55895
292 31.6271 0.296072
293 33.4849 0.25587
294 34.2537 0.516978
295 32.9705 0.418471
296 32.3562 0.238362
297 34.0863 0.370655
298 32.37 0.266149
299 33.268 0.281139
300 33.9099 0.35086
301 34.4953 0.628058
302 33.2359 0.412107
303 32.5511 0.288941
304 32.1127 0.260627
305 33.3072 0.654762
306 33.6146 0.379913
307 31.7662 0.853926
308 31.5458 0.342324
309 31.285 0.288576
310 31.4763 0.247763
311 32.0732 0.322938
312 31.8586 0.321304
313 32.3326 0.315292
314 32.1122 0.325484
315 32.1599 0.308853
316 31.3886 0.274146
317 31.8988 0.553279
318 32.5281 0.683892
319 31.6678 0.791872
320 33.6287 0.522635
321 31.7125 0.412502
322 31.7628 0.530628
323 32.8788 0.272556
324 32.4203 0.684303
325 33.9695 0.548348
326 32.5963 0.340246
327 33.2899 0.287022
328 32.1517 0.316006
329 32.945 0.278143
330 32.7148 0.742837
