1 0 0
2 0 0
3 0 0
4 0 0
5 0 0
6 0 0
7 0 0
8 0 0
9 0 0
10 0 0
11 0 0
12 0 0
13 0 0
14 0 0
15 0 0
16 0 0
17 0 0
18 0 0
19 0 0
20 0 0
21 0 0
22 0 0
23 0 0
24 0 0
25 0 0
26 0 0
27 0 0
28 0 0
29 0 0
30 0 0
31 0 0
32 0 0
33 0 0
34 0 0
35 0 0
36 0 0
37 0 0
38 0 0
39 0 0
40 0 0
41 0 0
42 0 0
43 0 0
44 0 0
45 0 0
46 0 0
47 0 0
48 0 0
49 0 0
50 0 0
51 0 0
52 0 0
53 0 0
54 0 0
55 0 0
56 0 0
57 0 0
58 0 0
59 0 0
60 0 0
61 0 0
62 0 0
63 0 0
64 0 0
65 0 0
66 0 0
67 0 0
68 0 0
69 0 0
70 0 0
71 0 0
72 0 0
73 0 0
74 0 0
75 0 0
76 0 0
77 0 0
78 0 0
79 0 0
80 0 0
81 36.5664 6.79199
82 -10 0
83 -10 0
84 38.9736 5.30737
85 42.2819 6.23855
86 -10 0
87 38.2667 3.16876
88 16.5382 7.8231
89 19.7145 2.90424
90 31.0547 8.75827
91 12.41 13.675
92 16.3079 4.88211
93 17.7163 2.97013
94 -10 0
95 38.2375 5.61538
96 16.9396 7.30385
97 -10 0
98 30.7119 3.89539
99 -10 0
100 18.7026 2.59341
101 25.6216 2.89388
102 43.1144 4.42036
103 -10 0
104 14.3322 3.48332
105 -10 0
106 20.5746 2.34601
107 -10 0
108 21.3468 2.53081
109 48.3665 5.77366
110 39.9796 4.80385
111 -10 0
112 -10 0
113 20.1503 2.55609
114 15.8223 1.70475
115 40.7437 3.47226
116 16.0899 1.57673
117 -10 0
118 19.8965 2.74445
119 19.168 2.6874
120 -10 0
121 13.0156 1.75605
122 9.52923 2.79322
123 14.3294 2.80651
124 20.9005 2.43734
125 -10 0
126 0 0
127 -10 0
128 16.7313 3.23472
129 12.1606 4.18653
130 -10 0
131 -10 0
132 19.7566 3.0104
133 34.652 4.50716
134 14.6497 2.06992
135 -10 0
136 -10 0
137 22.1509 2.02502
138 17.375 3.06291
139 22.8191 3.62015
140 17.0875 2.34985
141 30.1074 3.19382
142 -10 0
143 13.2102 3.69846
144 15.7086 2.44279
145 15.5813 5.35856
146 -10 0
147 11.8712 6.83532
148 16.6773 3.07539
149 -10 0
150 -10 0
151 26.9497 2.46481
152 17.9735 3.32989
153 20.0985 2.71905
154 19.67 2.24944
155 -10 0
156 28.0272 3.63146
157 25.2225 2.43525
158 -10 0
159 19.1359 2.26699
160 11.7308 5.64234
161 64.1662 5.84053
162 -10 0
163 78.8865 14.3336
164 -5 0
165 61.4306 6.90451
166 16.9703 7.15518
167 30.198 4.20673
168 28.0063 3.32539
169 39.2522 6.03728
170 28.6766 4.78984
171 37.9924 4.6804
172 52.6001 5.6407
173 50.0731 4.78991
174 36.5003 5.10014
175 57.0046 5.39464
176 34.1253 4.91084
177 -10 0
