1 0 0
2 0 0
3 0 0
4 0 0
5 0 0
6 0 0
7 0 0
8 0 0
9 0 0
10 0 0
11 0 0
12 0 0
13 0 0
14 0 0
15 0 0
16 0 0
17 0 0
18 0 0
19 0 0
20 0 0
21 0 0
22 0 0
23 0 0
24 0 0
25 0 0
26 0 0
27 0 0
28 0 0
29 0 0
30 0 0
31 0 0
32 0 0
33 0 0
34 0 0
35 0 0
36 0 0
37 0 0
38 0 0
39 0 0
40 0 0
41 0 0
42 0 0
43 0 0
44 0 0
45 0 0
46 0 0
47 0 0
48 0 0
49 0 0
50 0 0
51 0 0
52 0 0
53 0 0
54 0 0
55 0 0
56 0 0
57 0 0
58 0 0
59 0 0
60 0 0
61 0 0
62 0 0
63 0 0
64 0 0
65 0 0
66 0 0
67 0 0
68 0 0
69 0 0
70 0 0
71 0 0
72 0 0
73 0 0
74 0 0
75 0 0
76 0 0
77 0 0
78 0 0
79 0 0
80 0 0
81 70.7761 4.50866
82 35.1676 4.41344
83 49.9561 5.44385
84 71.571 4.86747
85 67.462 3.83897
86 39.5442 4.6071
87 66.5906 5.68256
88 51.6803 7.25848
89 54.8406 5.02697
90 66.2251 6.20613
91 49.9821 5.43024
92 50.7217 6.38933
93 52.4315 4.82603
94 34.0471 3.90671
95 72.0963 15.3208
96 46.8522 5.47481
97 40.7585 5.10959
98 74.2671 5.79524
99 33.1461 4.36647
100 58.5488 5.57291
101 64.4786 8.54518
102 70.2967 1.45049
103 33.051 3.97464
104 46.5438 5.60015
105 38.9272 4.2114
106 60.6277 5.72101
107 31.8071 4.43671
108 54.3365 4.98208
109 70.5911 6.14688
110 75.1699 13.0146
111 43.4993 5.09906
112 -10 0
113 72.1672 5.99095
114 48.9273 4.16941
115 74.78 4.81777
116 38.4245 5.51181
117 42.3095 4.25168
118 71.5772 4.94193
119 58.8043 5.9824
120 22.9025 2.50812
121 26.9563 4.02804
122 31.5234 3.75148
123 45.9224 6.04037
124 61.5859 6.12601
125 40.8178 3.65322
126 50.4212 5.90717
127 24.2178 2.28139
128 46.9297 16.4289
129 46.1802 6.52634
130 35.7308 4.47478
131 24.9324 2.72185
132 55.8406 6.41784
133 70.062 6.26929
134 57.8418 4.9878
135 28.2304 3.33257
136 33.6153 4.25394
137 72.2408 5.89605
138 58.3259 5.39475
139 64.2298 6.01511
140 59.3393 5.25146
141 72.224 4.5109
142 32.1313 3.23449
143 46.9979 6.12523
144 64.9285 4.93631
145 49.2488 5.4334
146 41.7166 5.68553
147 45.9503 4.35548
148 50.7713 5.20786
149 31.9726 3.63165
150 20.8537 2.68721
151 63.6259 5.67302
152 54.7549 6.69929
153 55.3697 4.93933
154 55.0399 6.07614
155 26.5311 2.93181
156 64.6981 5.81342
157 61.1887 6.22556
158 35.0593 4.09227
159 52.0801 5.90035
160 44.2896 4.86019
161 -10 0
162 37.5871 5.08701
163 -10 0
164 32.4053 4.08994
165 59.7675 2.77868
166 54.3498 5.08155
