1 0 0
2 0 0
3 0 0
4 0 0
5 0 0
6 0 0
7 0 0
8 0 0
9 0 0
10 0 0
11 0 0
12 0 0
13 0 0
14 0 0
15 0 0
16 0 0
17 0 0
18 0 0
19 0 0
20 0 0
21 0 0
22 0 0
23 0 0
24 0 0
25 0 0
26 0 0
27 0 0
28 0 0
29 0 0
30 0 0
31 0 0
32 0 0
33 0 0
34 0 0
35 0 0
36 0 0
37 0 0
38 0 0
39 0 0
40 0 0
41 0 0
42 0 0
43 0 0
44 0 0
45 0 0
46 0 0
47 0 0
48 0 0
49 0 0
50 0 0
51 0 0
52 0 0
53 0 0
54 0 0
55 0 0
56 0 0
57 0 0
58 0 0
59 0 0
60 0 0
61 0 0
62 0 0
63 0 0
64 0 0
65 0 0
66 0 0
67 0 0
68 0 0
69 0 0
70 0 0
71 0 0
72 0 0
73 0 0
74 0 0
75 0 0
76 0 0
77 0 0
78 0 0
79 0 0
80 0 0
81 37.6646 0.288893
82 -10 0
83 15.5636 0.204725
84 39.2146 0.274798
85 42.2601 0.36289
86 -10 0
87 39.5006 0.262851
88 18.3962 0.15992
89 20.8913 0.154297
90 32.2772 0.263659
91 15.5666 0.231071
92 18.5257 0.171557
93 19.8248 0.178369
94 -10 0
95 40.1416 0.312824
96 17.9782 0.159744
97 -10 0
98 31.3753 0.236869
99 -10 0
100 19.3781 0.162971
101 27.0456 0.230785
102 44.9205 0.348768
103 -10 0
104 14.7646 0.200625
105 -10 0
106 21.0197 0.185929
107 -10 0
108 21.9688 0.165572
109 47.9326 0.430422
110 41.4421 0.358228
111 -10 0
112 -10 0
113 19.18 0.175487
114 15.974 0.175213
115 39.9896 0.269138
116 17.0334 0.162159
117 -10 0
118 19.7811 0.189828
119 19.5801 0.165298
120 -10 0
121 12.5265 0.336703
122 -10 0
123 14.3873 0.198822
124 21.6173 0.176011
125 -10 0
126 0 0
127 -10 0
128 17.2545 0.178897
129 13.5241 0.433799
130 -10 0
131 -10 0
132 20.9211 0.149554
133 35.0162 0.283431
134 15.6749 0.165332
135 -10 0
136 -10 0
137 22.4921 0.174236
138 17.7251 0.156801
139 22.1458 0.222399
140 17.647 0.166553
141 29.2599 0.242412
142 -10 0
143 13.6325 0.184539
144 16.7083 0.161575
145 17.5867 0.153939
146 -10 0
147 14.2566 0.245107
148 17.3207 0.200709
149 -10 0
150 -10 0
151 27.9161 6.45962
152 19.1106 0.172052
153 21.1446 0.163158
154 20.065 0.149371
155 -10 0
156 28.4288 0.224362
157 25.3925 0.144485
158 -10 0
159 20.407 0.141336
160 13.9582 0.167529
161 64.9612 0.460293
162 -10 0
163 74.1556 0.744861
164 -10 0
165 61.0556 0.460405
166 19.6148 0.166072
167 31.7827 0.230594
168 28.6164 0.282858
169 38.8146 0.287928
170 30.6867 0.27053
171 39.6339 0.318296
172 50.8699 0.379349
173 51.1202 0.410209
174 36.5938 0.271785
175 57.2435 0.411243
176 35.3545 0.249784
